Table Name,Error, Number of Records Exported ,Exported Filename,Export Datetime,Time Taken,Destination Table Name, Number of Records Imported ,Error Message,
stc_marketplace_service_management_quantifiableitem,No,911,stc_marketplace_service_management_quantifiableitem-2024_02_02.csv,2/5/2024 16:49,-6.70E-05,A_QUANTIFIABLE_ITEM,911,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/ERP/STCS On-Hand Quantity Report,No,1664,STCS On-Hand Quantity Report_Jul-2023.csv,3/7/2024 11:53,-6.70E-05,PRD_STCS_ON_HAND_QTY_PROJECT,1664,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_On-Hand_Quantity_Report
stc_marketplace_service_management_product,No,509,stc_marketplace_service_management_product-2024_01_12.csv,1/18/2024 11:01,-6.60E-05,A_PRODUCT,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
stc_marketplace_customers_servicecommitment,No,399,stc_marketplace_customers_servicecommitment-2024_01_12.csv,1/18/2024 11:19,-6.60E-05,CUSTOMERS_SERVICE_COMMITMENT,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
ERP_FC_Data_Dashboard,No,5128,ERP_FC_Data_Dashboard_Jan-2024.csv,1/23/2024 10:22,-6.60E-05,PRD_PROJECTS_FINANCIAL_L1,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report,,
stc_marketplace_customers_dealcustomservice,No,1144,stc_marketplace_customers_dealcustomservice-2024_02_02.csv,2/5/2024 16:11,-6.60E-05,A_CUSTOMERS_DEAL_CUSTOM_SERVICE,1144,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Active Gatway/MLS,No,67,MLS_Circuits_Jan-2024.csv,2/5/2024 16:30,-6.60E-05,PRD_ACTIVE_MLS,67,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEMLS
/home/sdev/ROOT/Granite/MRS,No,210484,IP_Jan-2024.csv,2/8/2024 12:05,-6.60E-05,PRD_GRANITE_MRS_FILES,210484,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,4987,CBLS_Dec-2023.csv,2/8/2024 12:25,-6.60E-05,PRD_GRANITE_MRS_FILES,4987,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/VSAT,No,1363,SATIP_Apr-2024.csv,4/3/2024 15:44,-6.60E-05,PRD_GRANITE,1363,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
stc_marketplace_service_management_flavor_translation,No,6775,stc_marketplace_service_management_flavor_translation-2024_01_12.csv,1/18/2024 10:42,-6.50E-05,A_FLAVOR_TRANSLATION,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
invoice_items_kb,No,2754244,invoice_items_kb-2024_01_12.csv,1/18/2024 11:19,-6.50E-05,PRD_CLOUD_KILLBILL_INVOICE_ITEMS,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
/home/sdev/ROOT/Dynamics,No,5897,Product Detail_Nov-2023.csv,1/23/2024 14:26,-6.50E-05,PRD_DYNAMICS_PRODUCT_DETADV,5897,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product
gls_revunue_usage,No,631,gls_revunue_usage_Feb-2024.csv,2/5/2024 16:11,-6.50E-05,STC_GL_RBM_u,631,,/u01/RA_OPS/Test_New_Loader/Final/gls
invoice_items_kb,No,2782359,invoice_items_kb-2024_02_02.csv,2/5/2024 16:30,-6.50E-05,A_KILLBILL_INVOICES_ITEMS,2782359,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,20,STCS Project Advances Details Report_02-Apr-2024.csv,5/5/2024 10:08,-4.50E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,20,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
/home/sdev/ROOT/Active Gatway/Shabik,No,433,Shabik_Circuits_Jan-2024.csv,2/5/2024 16:31,-6.40E-05,PRD_ACTIVESHABIK,433,,/u01/RA_OPS/Test_New_Loader/Final/SHABIK
stc_marketplace_service_management_plan,No,3716,stc_marketplace_service_management_plan-2024_02_02.csv,2/5/2024 16:33,-6.40E-05,A_PLAN,3716,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan_translation,No,4363,stc_marketplace_service_management_plan_translation-2024_02_02.csv,2/5/2024 16:33,-6.40E-05,A_PLAN_TRANSLATION,314,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,4121,STCS AR Invoice with original amount report_Feb-2023.csv,2/5/2024 16:34,-6.40E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,4121,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_Dec-2023.csv,2/8/2024 12:25,-6.40E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,2497,CBLSMW_Feb-2024.csv,2/8/2024 12:25,-6.40E-05,PRD_GRANITE_MRS_FILES,2497,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,26416,IPMW_Feb-2024.csv,2/8/2024 12:26,-6.40E-05,PRD_GRANITE_MRS_FILES,26416,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/DIA,No,16428,DIASMW_Feb-2024.csv,2/8/2024 12:35,-6.40E-05,PRD_GRANITE,16428,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
killbill_subscriptions,No,11260,killbill_subscriptions-2024_04_19.csv,5/5/2024 10:09,-7.10E-05,KILLBILL_SUBSCRIPTIONS,11260,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,2930328,invoice_items_kb-2024_04_19.csv,5/5/2024 10:28,-0.000108,PRD_CLOUD_KILLBILL_INVOICE_ITEMS,2930328,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_units,No,310,stc_marketplace_service_management_item_units-2024_01_12.csv,1/18/2024 11:02,-6.30E-05,A_SERVICE_ITEM_UNIT,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
stc_marketplace_service_management_pricelist,No,16147,stc_marketplace_service_management_pricelist-2024_02_02.csv,2/5/2024 16:11,-6.30E-05,A_PRICE_LIST,16147,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
STCS_Corporate_Revenue_Report_new,No,3271,STCS_Corporate_Revenue_Report_new_Feb-2024.csv,2/5/2024 16:36,-6.30E-05,PRD_STCS_CORPORATE_REVREPORT,3271,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Corporate_Revenue_Report
stc_marketplace_service_management_quantifiableitemprice,No,2503,stc_marketplace_service_management_quantifiableitemprice-2024_02_02.csv,2/5/2024 17:10,-6.30E-05,A_QUANTIFIABLE_ITEM_PRICE,2503,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_translation,No,4539,stc_marketplace_service_management_item_translation-2024_02_02.csv,2/5/2024 17:10,-6.30E-05,A_PLAN_ITEM_TRANSLATION,4537,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,1611,SKH_Dec-2023.csv,2/8/2024 12:32,-6.30E-05,PRD_GRANITE_MRS_FILES,1611,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/DIA,No,16884,DIASMW_Mar-2024.csv,3/7/2024 9:56,-6.30E-05,PRD_GRANITE,16884,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
stc_marketplace_customers_servicecommitment,No,412,stc_marketplace_customers_servicecommitment-2024_04_19.csv,5/5/2024 10:28,-4.00E-05,CUSTOMERS_SERVICE_COMMITMENT,412,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan,No,3724,stc_marketplace_service_management_plan-2024_03_01.csv,3/7/2024 10:02,-3.50E-05,A_PLAN,3724,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_instance_image,No,392985,ombilling_instance_image-2024_01_12.csv,1/18/2024 11:21,-6.20E-05,PRD_VDC_FIN_INSATNCE_IMAGE,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
ombilling_slug_mapping,No,631,ombilling_slug_mapping-2024_01_12.csv,1/18/2024 11:21,-6.20E-05,PRD_VDC_FIN_SLUG_MAPPING,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
stc_marketplace_accounts_account,No,8996,stc_marketplace_accounts_account-2024_02_02.csv,2/5/2024 16:11,-6.20E-05,A_ACCOUNTS,8996,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phaseprice,No,13507,stc_marketplace_service_management_phaseprice-2024_02_02.csv,2/5/2024 16:30,-6.20E-05,A_PHASE_PRICE,13507,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Active Gatway/AwaL ISP,No,2769,AWALISP_Circuits_Jan-2024.csv,2/5/2024 16:30,-6.20E-05,PRD_ACTIVEDIA,2769,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
/home/sdev/ROOT/ERP/STCS On-Hand Quantity Report,No,1841,STCS_On-Hand_Quantity_Report_Feb-2023.csv,2/5/2024 16:38,-6.20E-05,PRD_STCS_ON_HAND_QTY_PROJECT,1841,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_On-Hand_Quantity_Report
stc_marketplace_service_management_flavor_translation,No,6780,stc_marketplace_service_management_flavor_translation-2024_03_01.csv,3/7/2024 9:36,-6.20E-05,A_FLAVOR_TRANSLATION,6780,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,2836153,invoice_items_kb-2024_03_01.csv,3/7/2024 10:27,-6.20E-05,PRD_CLOUD_KILLBILL_INVOICE_ITEMS,2836153,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,5926,ATMMVPN_Mar-2024.csv,3/7/2024 10:32,-6.20E-05,PRD_GRANITE_MRS_FILES,5926,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1611,SKH_Mar-2024.csv,3/7/2024 10:36,-6.20E-05,PRD_GRANITE_MRS_FILES,1611,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_planprice,No,8641,stc_marketplace_service_management_planprice-2024_03_29.csv,4/3/2024 13:18,-6.20E-05,A_PLAN_PRICE,8641,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,213734,IP_Apr-2024.csv,4/3/2024 15:47,-6.20E-05,PRD_GRANITE_MRS_FILES,213734,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_planitem,No,8659,stc_marketplace_service_management_planitem-2024_04_19.csv,5/5/2024 10:28,-3.90E-05,A_PLAN_TO_ITEM_MAPPING,8659,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_flavor_translation,No,6780,stc_marketplace_service_management_flavor_translation-2024_02_02.csv,2/5/2024 16:11,-6.10E-05,A_FLAVOR_TRANSLATION,6780,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
RA_ERP_FC_L3_DATA_DASHBOARD,No,14484,RA_ERP_FC_L3_DATA_DASHBOARD_Feb-2024.csv,2/5/2024 16:33,-6.10E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,14484,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
stc_marketplace_service_management_flavor,No,6367,stc_marketplace_service_management_flavor-2024_02_02.csv,2/5/2024 16:33,-6.10E-05,A_FLAVOR,6367,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service,No,802,stc_marketplace_service_management_service-2024_02_02.csv,2/5/2024 16:49,-6.10E-05,A_SERVICE,781,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_Feb-2024.csv,2/8/2024 12:25,-6.10E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_customers_deal,No,1679,stc_marketplace_customers_deal-2024_03_01.csv,3/7/2024 9:35,-6.10E-05,a_deals,1679,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem,No,927,stc_marketplace_service_management_quantifiableitem-2024_03_01.csv,3/7/2024 10:06,-6.10E-05,A_QUANTIFIABLE_ITEM,927,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Active Gatway/AwaL ISP,No,2788,AWALISP_Circuits_Mar-2024.csv,4/3/2024 13:11,-6.10E-05,PRD_ACTIVEDIA,2789,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
gls_revunue_discount,No,326,gls_revunue_discount_Apr-2024.csv,4/15/2024 10:47,-6.10E-05,STC_GL_RBM_D,326,,/u01/RA_OPS/Test_New_Loader/Final/gls
PO_COSTING,No,101076,PO_COSTING_Jan-2024.csv,1/17/2024 9:25,-6.00E-05,PRD_PROJECT_AP_PO_REPORT,101076,,#N/A
stc_marketplace_service_management_flavor,No,6362,stc_marketplace_service_management_flavor-2024_01_12.csv,1/18/2024 11:01,-6.00E-05,A_FLAVOR,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,7725,STCS AR Invoice with original amount report_Nov-2021.csv,2/5/2024 16:35,-6.00E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,7725,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,7376,STCS AR Invoice with original amount report_Sep-2022.csv,2/5/2024 16:36,-6.00E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,7376,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/ERP/ERP EMP/Outsourcing,No,4676,Copy of Outputs Outsourcing.csv,2/5/2024 16:43,-6.00E-05,PRD_OUTPUTS_OUTSOURCING,4676,,/u01/RA_OPS/Test_New_Loader/Final/ERP/ERP_EMP/Outsourcing
/home/sdev/ROOT/Granite/MS,No,3218,MS_Feb-2024.csv,2/6/2024 10:27,-6.00E-05,PRD_GRANITE_MS,3218,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMS
/home/sdev/ROOT/Granite/MRS,No,5924,ATMMVPN_Jan-2024.csv,2/8/2024 12:02,-6.00E-05,PRD_GRANITE_MRS_FILES,5924,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,212126,IP_Mar-2024.csv,3/7/2024 10:35,-6.00E-05,PRD_GRANITE_MRS_FILES,212126,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,18,STCS Project Advances Details Report_02-Dec-2023.csv,3/7/2024 11:53,-6.00E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,18,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
stc_invoice_item,No,200413,stc_invoice_item-2024_03_01.csv,3/7/2024 15:46,-6.00E-05,STC_SERVICES_DB_PUBLIC_INVOICE_ITEM,200413,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_invoices,No,66921,killbill_invoices-2024_03_29.csv,4/3/2024 13:49,-6.00E-05,A_KILLBILL_INVOICES,0,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,1611,SKH_Apr-2024.csv,4/3/2024 15:47,-6.00E-05,PRD_GRANITE_MRS_FILES,1611,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/ERP/Customer Collections with Invoice and Project Report,No,29841,Customer Collections with Invoice and Project Report.csv,2/5/2024 16:49,-5.90E-05,PRD_CUSTOMER_COLLECTIONS_WITH_INVOICE_PROJECT,29841,,/u01/RA_OPS/Test_New_Loader/Final/ERP/Customer_Collections_with_Invoice_and_Project_Report
stc_marketplace_service_management_quantifiableitem_translation,No,952,stc_marketplace_service_management_quantifiableitem_translation-2024_02_02.csv,2/5/2024 16:49,-5.90E-05,A_QUANTIFIABLE_ITEM_TRANSLATION,952,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planitem,No,8615,stc_marketplace_service_management_planitem-2024_02_02.csv,2/5/2024 17:10,-5.90E-05,A_PLAN_TO_ITEM_MAPPING,8615,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,2485,CBLSMW_Jan-2024.csv,2/8/2024 12:02,-5.90E-05,PRD_GRANITE_MRS_FILES,2485,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,26206,IPMW_Jan-2024.csv,2/8/2024 12:02,-5.90E-05,PRD_GRANITE_MRS_FILES,26206,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_plan_translation,No,4387,stc_marketplace_service_management_plan_translation-2024_03_29.csv,4/3/2024 13:18,-5.90E-05,A_PLAN_TRANSLATION,314,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_accounts_account,No,9263,stc_marketplace_accounts_account-2024_04_19.csv,4/28/2024 18:17,-5.90E-05,A_ACCOUNTS,9263,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_virtualcredit,No,51,stc_marketplace_virtualcredit_virtualcredit-2024_04_19.csv,4/30/2024 15:12,-5.90E-05,MP_VIRTUALCREDIT,51,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
gls_revunue_discount,No,310,gls_revunue_discount_Feb-2024.csv,2/5/2024 16:10,-5.80E-05,STC_GL_RBM_D,310,,/u01/RA_OPS/Test_New_Loader/Final/gls
/home/sdev/ROOT/ERP/STCS Project Inventory Report,No,685,STCS Project Inventory Report_Mar-2023.csv,2/5/2024 16:38,-5.80E-05,PRD_PROJECT_INVENTORY_REPORT,685,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Inventory_Report
/home/sdev/ROOT/ERP/STCS Project Inventory Report,No,584,STCS_Project_Inventory_Report_Feb-2023.csv,2/5/2024 16:38,-5.80E-05,PRD_PROJECT_INVENTORY_REPORT,584,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Inventory_Report
/home/sdev/ROOT/ERP/STCS PR Project Report,No,7765,STCS_PR_Project_Report_Feb-2023.csv,2/5/2024 16:47,-5.80E-05,PRD_STCS_PR_PROJECT_REPORT,7765,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PR_Project_Report
killbill_subscriptions,No,10774,killbill_subscriptions-2024_02_02.csv,2/5/2024 16:49,-5.80E-05,KILLBILL_SUBSCRIPTIONS,10774,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_servicecommitment,No,405,stc_marketplace_customers_servicecommitment-2024_02_02.csv,2/5/2024 17:10,-5.80E-05,CUSTOMERS_SERVICE_COMMITMENT,405,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,5925,ATMMVPN_Feb-2024.csv,2/8/2024 12:25,-5.80E-05,PRD_GRANITE_MRS_FILES,5925,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_phase,No,8669,stc_marketplace_service_management_phase-2024_03_01.csv,3/7/2024 9:56,-5.80E-05,a_phase,8669,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,14,STCS Project Advances Details Report_02-Nov-2023.csv,3/7/2024 13:07,-5.80E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,13,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
gls_revunue_usage,No,623,gls_revunue_usage_Mar-2024.csv,3/13/2024 11:39,-5.80E-05,STC_GL_RBM_u,623,,/u01/RA_OPS/Test_New_Loader/Final/gls
stc_marketplace_service_management_planitem,No,8659,stc_marketplace_service_management_planitem-2024_03_29.csv,4/3/2024 13:44,-5.80E-05,A_PLAN_TO_ITEM_MAPPING,8659,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitemprice,No,2507,stc_marketplace_service_management_quantifiableitemprice-2024_04_19.csv,5/5/2024 10:28,-3.30E-05,A_QUANTIFIABLE_ITEM_PRICE,2507,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_instance_image,No,403129,ombilling_instance_image-2024_04_19.csv,5/5/2024 10:30,-4.20E-05,PRD_VDC_FIN_INSATNCE_IMAGE,403129,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_slug_mapping,No,631,ombilling_slug_mapping-2024_04_19.csv,5/5/2024 10:31,-0.000123,PRD_VDC_FIN_SLUG_MAPPING,631,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
STCS_REVENUE_ASSURANCE_GL,No,1536,STCS_REVENUE_ASSURANCE_GL_Jan-2024.csv,1/16/2024 15:14,-5.70E-05,PRD_STCS_REVENUE_GL,1536,,#N/A
ERP_FC_Data_Dashboard,No,5156,ERP_FC_Data_Dashboard_Feb-2024.csv,2/5/2024 16:33,-5.70E-05,PRD_PROJECTS_FINANCIAL_L1,5156,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
STCS_REVENUE_ASSURANCE_GL,No,2338,STCS_REVENUE_ASSURANCE_GL_Feb-2024.csv,2/5/2024 16:33,-5.70E-05,PRD_STCS_REVENUE_GL,2338,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
/home/sdev/ROOT/ERP/STCS Raised Invoices,No,76027,STCS_Raised_Invoices_2021-2022.csv,2/5/2024 16:48,-5.70E-05,PRD_STCS_RAISED_INVOICES,76027,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Raised_Invoices
stc_marketplace_service_management_pricelist,No,16166,stc_marketplace_service_management_pricelist-2024_03_29.csv,4/3/2024 12:48,-5.70E-05,A_PRICE_LIST,16166,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
Order_Lines,No,2715,Order_Lines_May-2024.csv,5/5/2024 10:31,-5.40E-05,PRD_DYNAMICS_AOL,2714,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL
/home/sdev/ROOT/Granite/MRS,No,28274,IPMW_15-May-2024.csv,5/5/2024 10:32,-7.30E-05,PRD_GRANITE_MRS_FILES,28274,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_accounts_account,No,8927,stc_marketplace_accounts_account-2024_01_12.csv,1/18/2024 10:42,-5.60E-05,A_ACCOUNTS,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,36,STCS AR Invoice with original amount report_Jul-2022.csv,2/5/2024 16:35,-5.60E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,36,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,6678,STCS AR Invoice with original amount report_May-2023.csv,2/5/2024 16:35,-5.60E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,6678,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/ERP/STCS Project Inventory Report,No,1410,STCS_Project_Inventory_Report_Jan-2023.csv,2/5/2024 16:38,-5.60E-05,PRD_PROJECT_INVENTORY_REPORT,1410,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Inventory_Report
/home/sdev/ROOT/ERP/ERP EMP/Leaves,No,130353,Copy of Outputs Outsourcing Leaves.csv,2/5/2024 16:42,-5.60E-05,PRD_OUTSOURCING_LEAVES,130353,,/u01/RA_OPS/Test_New_Loader/Final/ERP/ERP_EMP/Leaves
/home/sdev/ROOT/Granite/VSAT,No,1355,SATIP_Mar-2024.csv,3/7/2024 9:58,-5.60E-05,PRD_GRANITE,1355,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/ERP/STCS AR Total Invoice Report,No,2523,STCS AR Total Invoice Report_02-Jan-2024.csv,3/7/2024 11:53,-5.60E-05,PRD_STCS_AR_TOTAL_INVOICE_REPORT,2523,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Total_Invoice_Report
killbill_accounts,No,6096,killbill_accounts-2024_03_29.csv,4/3/2024 13:49,-5.60E-05,KILLBILL_ACCOUNTS,0,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,5132,CBLS_15-May-2024.csv,5/5/2024 10:32,-7.10E-05,PRD_GRANITE_MRS_FILES,5132,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_quantifiableitemprice,No,2502,stc_marketplace_service_management_quantifiableitemprice-2024_01_12.csv,1/18/2024 11:19,-5.50E-05,A_QUANTIFIABLE_ITEM_PRICE,/u01/RA_OPS/Test_New_Loader/Final/Cloud,,
/home/sdev/ROOT/ERP/STCS AR Invoice with original amount report,No,4175,STCS AR Invoice with original amount report_Jan-2023.csv,2/5/2024 16:34,-5.50E-05,PRD_STCS_AR_INVOICE_WITH_ORIGINAL_AMOUNT_REPORT,4175,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AR_Invoice_with_original_amount_report
/home/sdev/ROOT/ERP/STCS Project Inventory Report,No,443,STCS Project Inventory Report_May2-2023.csv,2/5/2024 16:38,-5.50E-05,PRD_PROJECT_INVENTORY_REPORT,443,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Inventory_Report
ombilling_slug_mapping,No,631,ombilling_slug_mapping-2024_02_02.csv,2/5/2024 17:12,-5.50E-05,PRD_VDC_FIN_SLUG_MAPPING,631,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_instance_image,No,396893,ombilling_instance_image-2024_03_01.csv,3/7/2024 10:29,-5.50E-05,PRD_VDC_FIN_INSATNCE_IMAGE,396893,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/MRS,No,26645,IPMW_Mar-2024.csv,3/7/2024 10:32,-5.50E-05,PRD_GRANITE_MRS_FILES,26645,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_15-May-2024.csv,5/5/2024 10:32,-4.60E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
